ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,sex_dm1,sex_dm2,marriage_dm1,marriage_dm2,all_delays_sum,all_bills_sum,all_payments_sum,bill_payment_ratio
23796,120000.0,2,1,1,40,0,0,0,0,0,0,123270.0,122736.0,123394.0,123123.0,121499.0,121296.0,6000.0,6500.0,6500.0,5000.0,5000.0,5000.0,0,1,1,0,0,735318.0,34000.0,21.627
8299,30000.0,2,1,1,24,0,0,0,2,2,0,26755.0,27828.0,29103.0,29565.0,26319.0,27738.0,1507.0,2172.0,1523.0,0.0,2000.0,2000.0,0,1,1,0,4,167308.0,9202.0,18.181699630515105
3226,20000.0,2,2,1,44,0,0,2,0,0,-2,17095.0,19112.0,17980.0,18780.0,0.0,0.0,3000.0,0.0,1000.0,1000.0,0.0,0.0,0,1,1,0,0,72967.0,5000.0,14.5934
13375,270000.0,2,0,1,35,2,0,0,0,0,0,128442.0,131185.0,134297.0,208396.0,106524.0,104447.0,6300.0,6800.0,4000.0,4200.0,7000.0,3000.0,0,1,1,0,2,813291.0,31300.0,25.98373801916933
28651,50000.0,2,2,1,49,0,0,-2,-2,-2,-2,36325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-8,36325.0,0.0,62043.133333
22717,240000.0,2,1,1,36,0,0,0,0,0,0,214122.0,217850.0,212593.0,180867.0,173780.0,168880.0,19000.0,10000.0,7000.0,10000.0,8000.0,10000.0,0,1,1,0,0,1168092.0,64000.0,18.2514375
10316,160000.0,2,0,2,32,-1,-1,-1,-1,-1,-1,1179.0,4042.0,270.0,52.0,0.0,394.0,4042.0,270.0,0.0,0.0,394.0,646.0,0,1,0,1,-6,5937.0,5352.0,1.109304932735426
16145,220000.0,2,1,2,36,0,0,0,0,0,0,124418.0,126695.0,106534.0,109884.0,106114.0,108202.0,6300.0,4000.0,5500.0,3775.0,4100.0,5000.0,0,1,0,1,0,681847.0,28675.0,23.778448125544898
4015,110000.0,2,1,2,33,0,0,0,0,0,0,107028.0,106818.0,108730.0,112035.0,48492.0,43413.0,4000.0,3783.0,6488.0,4850.0,2000.0,6446.0,0,1,0,1,0,526516.0,27567.0,19.09950302898393
28954,170000.0,2,1,1,43,0,0,0,0,0,0,38137.0,39135.0,39872.0,40693.0,41334.0,42118.0,1934.0,1671.0,1657.0,1463.0,1666.0,1529.0,0,1,1,0,0,241289.0,9920.0,24.323487903225807
5202,230000.0,1,0,2,36,0,0,0,0,0,0,218637.0,223208.0,159930.0,141834.0,213408.0,222681.0,10034.0,5600.0,10753.0,100000.0,12823.0,8910.0,1,0,0,1,0,1179698.0,148120.0,7.964474750202538
18989,100000.0,2,0,2,30,3,3,2,2,2,2,95890.0,95434.0,97410.0,98611.0,100787.0,102261.0,2000.0,4400.0,3700.0,4700.0,3300.0,3700.0,0,1,0,1,14,590393.0,21800.0,27.082247706422017
17649,90000.0,2,2,2,42,0,0,0,0,0,0,91240.0,92795.0,93557.0,47166.0,48406.0,49695.0,4895.0,4806.0,1547.0,3000.0,3000.0,1720.0,0,1,0,1,0,422859.0,18968.0,22.29328342471531
3223,200000.0,1,1,2,33,1,2,2,2,0,0,98990.0,96566.0,103019.0,100464.0,102844.0,105505.0,0.0,9000.0,0.0,4000.0,4500.0,4000.0,1,0,0,1,7,607388.0,21500.0,28.250604651162792
6043,100000.0,2,0,2,32,0,0,0,0,0,0,93724.0,96017.0,98111.0,68668.0,66845.0,67452.0,3800.0,4000.0,2500.0,2500.0,3000.0,2600.0,0,1,0,1,0,490817.0,18400.0,26.674836956521737
7135,60000.0,2,0,2,25,2,2,2,2,4,3,38050.0,39147.0,38223.0,43261.0,42009.0,41036.0,2000.0,0.0,6000.0,0.0,0.0,1400.0,0,1,0,1,15,241726.0,9400.0,25.715531914893617
25374,80000.0,2,1,1,27,1,2,2,2,2,-1,3970.0,1603.0,3740.0,2000.0,0.0,2096.0,0.0,2191.0,0.0,0.0,2096.0,0.0,0,1,1,0,8,13409.0,4287.0,3.127828318171215
14763,180000.0,2,0,1,43,0,0,0,0,0,0,166569.0,144637.0,137261.0,135904.0,127905.0,129465.0,6000.0,6382.0,5000.0,4649.0,5084.0,4564.0,0,1,1,0,0,841741.0,31679.0,26.570946052590045
20910,90000.0,1,0,1,37,0,0,0,0,0,0,51438.0,40028.0,38704.0,37135.0,35141.0,33502.0,1950.0,2000.0,1800.0,1150.0,1200.0,1150.0,1,0,1,0,0,235948.0,9250.0,25.50789189189189
29586,20000.0,1,1,2,39,-1,0,0,2,0,0,18646.0,17746.0,19953.0,19183.0,17703.0,12100.0,2000.0,3200.0,0.0,0.0,1100.0,0.0,1,0,0,1,1,105331.0,6300.0,16.71920634920635
21412,60000.0,2,2,1,49,0,0,0,0,0,0,60335.0,52211.0,48293.0,49311.0,50290.0,51346.0,6751.0,6803.0,1821.0,1800.0,1866.0,1896.0,0,1,1,0,0,311786.0,20937.0,14.891627262740602
29258,50000.0,1,1,2,25,0,0,0,0,0,2,20636.0,17792.0,17422.0,17273.0,18827.0,16996.0,1604.0,1702.0,1500.0,2004.0,16.0,607.0,1,0,0,1,2,108946.0,7433.0,14.657069823758913
17874,130000.0,1,0,2,29,0,0,-2,-2,-2,-2,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-8,120000.0,0.0,62043.133333
12645,70000.0,2,1,1,33,2,0,0,0,0,0,49307.0,48214.0,27572.0,26810.0,20541.0,19234.0,1500.0,1300.0,1505.0,1000.0,1000.0,2000.0,0,1,1,0,2,191678.0,8305.0,23.079831426851296
23762,180000.0,2,1,2,49,0,0,0,0,0,0,56677.0,35062.0,32721.0,32627.0,28272.0,26984.0,1600.0,1600.0,1500.0,1000.0,968.0,1000.0,0,1,0,1,0,212343.0,7668.0,27.69209702660407
9099,130000.0,2,0,1,37,2,2,2,2,2,2,41795.0,43914.0,44396.0,45365.0,46093.0,47185.0,3100.0,1500.0,2000.0,1600.0,2000.0,2000.0,0,1,1,0,12,268748.0,12200.0,22.028524590163933
19756,20000.0,2,1,1,42,2,0,0,0,0,0,15552.0,16560.0,17278.0,18289.0,18653.0,19195.0,1575.0,1293.0,1304.0,668.0,843.0,853.0,0,1,1,0,2,105527.0,6536.0,16.14550183598531
698,90000.0,2,1,2,34,-1,2,2,-2,-2,-2,8792.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-3,16292.0,0.0,62043.133333
4064,240000.0,1,0,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-9,0.0,0.0,10.054345
28193,170000.0,2,0,2,34,-2,-2,-1,0,0,-2,1088.0,1088.0,5425.0,5223.0,1084.0,1084.0,1088.0,5425.0,1000.0,2172.0,1084.0,1189.0,0,1,0,1,-7,14992.0,11958.0,1.2537213580866367
28456,20000.0,2,2,1,45,-1,-1,-1,-1,-1,-1,1403.0,6920.0,10785.0,390.0,6210.0,1040.0,6990.0,10785.0,390.0,6210.0,1040.0,9113.0,0,1,1,0,-6,26748.0,34528.0,0.7746756255792401
113,280000.0,1,1,1,41,2,2,2,2,2,3,135673.0,138532.0,134813.0,144401.0,152174.0,149415.0,6500.0,0.0,14254.0,14850.0,0.0,5000.0,1,0,1,0,13,855008.0,40604.0,21.05723574032115
15486,230000.0,1,1,1,29,0,0,0,0,0,0,50845.0,48170.0,46987.0,45669.0,44510.0,43084.0,1768.0,1769.0,1635.0,1660.0,1544.0,1445.0,1,0,1,0,0,279265.0,9821.0,28.435495367070562
16962,280000.0,1,2,1,52,0,0,0,0,0,0,247868.0,251246.0,258032.0,263163.0,267083.0,272706.0,9000.0,10842.0,10928.0,9700.0,10000.0,10125.0,1,0,1,0,0,1560098.0,60595.0,25.74631570261573
25292,100000.0,2,0,2,26,0,0,0,0,0,0,81463.0,83098.0,63848.0,64692.0,66114.0,67396.0,4000.0,3000.0,2500.0,2500.0,2500.0,2600.0,0,1,0,1,0,426611.0,17100.0,24.948011695906434
661,160000.0,2,0,1,33,-2,-2,-2,-2,-2,-2,14150.0,8106.0,12431.0,12145.0,13391.0,7957.0,8106.0,12431.0,12145.0,13391.0,7957.0,1905.0,0,1,1,0,-12,68180.0,55935.0,1.2189148118351658
17683,50000.0,2,2,1,40,0,0,0,0,-1,0,117191.0,48729.0,49929.0,-596.0,28348.0,30530.0,2325.0,2525.0,283.0,29334.0,3000.0,2000.0,0,1,1,0,-1,274131.0,39467.0,6.945828160235133
109,130000.0,1,1,2,38,0,0,0,-1,-1,-1,171438.0,178382.0,39940.0,120483.0,44127.0,126568.0,10908.0,0.0,133657.0,4566.0,133841.0,4796.0,1,0,0,1,-3,680938.0,287768.0,2.3662742209001695
9769,50000.0,2,2,2,61,1,2,0,0,2,0,47731.0,45925.0,47041.0,49180.0,47500.0,48479.0,0.0,2200.0,3600.0,0.0,1763.0,1725.0,0,1,0,1,5,285856.0,9288.0,30.776916451335055
22651,250000.0,2,0,2,37,0,0,0,0,0,0,116861.0,97569.0,90937.0,87445.0,84268.0,80762.0,3424.0,3317.0,3023.0,2937.0,2931.0,3022.0,0,1,0,1,0,557842.0,18654.0,29.90468532218291
26694,70000.0,1,1,2,27,0,0,0,0,0,0,17058.0,59481.0,50890.0,50981.0,54122.0,58227.0,52896.0,2047.0,1861.0,4000.0,5000.0,3044.0,1,0,0,1,0,290759.0,68848.0,4.223201835928422
28670,140000.0,2,0,1,34,-1,-1,-2,-2,-2,-1,2574.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,840.0,1380.0,0,1,1,0,-9,3414.0,2220.0,1.537837837837838
12652,290000.0,2,1,2,24,0,0,0,0,0,0,230014.0,219207.0,215223.0,216261.0,217537.0,216014.0,8411.0,8600.0,7000.0,7300.0,7000.0,6000.0,0,1,0,1,0,1314256.0,44311.0,29.65981359030489
17019,70000.0,2,1,2,23,0,0,0,0,0,0,44830.0,46185.0,47208.0,47241.0,48212.0,45849.0,2100.0,2079.0,2500.0,2000.0,2000.0,1700.0,0,1,0,1,0,279525.0,12379.0,22.580580014540754
12188,90000.0,2,1,2,23,-1,-1,-1,-1,0,0,13808.0,4300.0,2748.0,1048.0,450.0,450.0,4335.0,4448.0,6980.0,0.0,0.0,711.0,0,1,0,1,-4,22804.0,16474.0,1.3842418356197645
29925,50000.0,1,1,1,40,0,0,0,0,0,0,49073.0,49531.0,44002.0,44356.0,19344.0,19354.0,1691.0,1942.0,1296.0,674.0,693.0,1000.0,1,0,1,0,0,225660.0,7296.0,30.929276315789473
18024,170000.0,1,0,1,39,-2,-2,-2,-2,-2,-2,0.0,0.0,905.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,1,0,1,0,-12,905.0,905.0,1.0
12222,210000.0,2,0,2,35,0,0,0,-1,0,-1,44125.0,39465.0,23908.0,5088.0,792.0,150.0,1732.0,1000.0,5484.0,0.0,150.0,396.0,0,1,0,1,-2,113528.0,8762.0,12.956859164574299
24544,50000.0,1,1,1,35,0,0,0,0,0,0,22188.0,20501.0,22161.0,24784.0,26750.0,29632.0,2000.0,2000.0,3000.0,2700.0,3500.0,1000.0,1,0,1,0,0,146016.0,14200.0,10.28281690140845
9667,60000.0,2,0,2,24,0,0,0,0,0,0,56119.0,57282.0,58533.0,59349.0,55302.0,56563.0,2664.0,2800.0,2400.0,2100.0,2181.0,2213.0,0,1,0,1,0,343148.0,14358.0,23.899428889817525
718,70000.0,2,1,1,33,0,0,0,0,0,0,69418.0,68943.0,38783.0,3758.0,1261.0,0.0,2382.0,2025.0,1000.0,25.0,0.0,1651.0,0,1,1,0,0,182163.0,7083.0,25.718339686573486
9363,340000.0,1,1,1,42,0,0,0,0,0,0,76166.0,83909.0,169911.0,130718.0,131684.0,126223.0,10000.0,115000.0,5000.0,6000.0,10000.0,10000.0,1,0,1,0,0,718611.0,156000.0,4.606480769230769
3383,170000.0,1,2,1,45,0,0,0,0,0,0,40441.0,40937.0,34090.0,34894.0,36829.0,37727.0,5000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,1,0,0,224918.0,16000.0,14.057375
270,50000.0,1,1,2,27,3,2,2,0,0,-1,13694.0,14880.0,14242.0,13968.0,14319.0,2614.0,1700.0,0.0,426.0,501.0,2614.0,1390.0,1,0,0,1,6,73717.0,6631.0,11.11702608957925
12806,110000.0,2,0,1,46,-1,-1,-1,-1,-1,-1,734.0,9455.0,1277.0,2170.0,16070.0,1760.0,9483.0,1338.0,2176.0,16070.0,1760.0,927.0,0,1,1,0,-6,31466.0,31754.0,0.9909302765005984
22051,120000.0,2,0,2,29,-1,-1,-1,-1,-1,-1,328.0,413.0,3007.0,1927.0,1838.0,2472.0,417.0,3012.0,1927.0,1838.0,2472.0,2341.0,0,1,0,1,-6,9985.0,12007.0,0.8315982343632881
18450,20000.0,2,1,1,26,1,2,0,0,0,0,7072.0,1514.0,1898.0,2558.0,2498.0,4074.0,2.0,1198.0,1500.0,500.0,2000.0,0.0,0,1,1,0,3,19614.0,5200.0,3.771923076923077
5067,350000.0,2,2,1,49,-2,-1,2,-1,-1,-1,10658.0,8598.0,3816.0,4223.0,1414.0,5941.0,9004.0,0.0,4223.0,1414.0,5941.0,2720.0,0,1,1,0,-4,34650.0,23302.0,1.4869968243069265
21297,280000.0,1,1,1,49,0,0,0,0,0,0,94916.0,96838.0,98878.0,100899.0,102900.0,105057.0,3500.0,3600.0,3666.0,3683.0,3815.0,3900.0,1,0,1,0,0,599488.0,22164.0,27.047825302292004
17700,340000.0,2,0,1,43,0,0,0,0,0,0,15928.0,18338.0,20035.0,24238.0,20315.0,16378.0,3000.0,2000.0,5000.0,1000.0,723.0,5000.0,0,1,1,0,0,115232.0,16723.0,6.890629671709622
22288,200000.0,2,1,1,32,1,-1,2,-1,2,2,-400.0,163.0,163.0,2231.0,2048.0,4732.0,563.0,0.0,2250.0,0.0,2732.0,0.0,0,1,1,0,5,8937.0,5545.0,1.6117222723174032
28006,150000.0,2,0,2,27,0,0,0,0,0,0,51032.0,69242.0,65366.0,62283.0,60942.0,55878.0,30000.0,20142.0,3759.0,7022.0,20000.0,10000.0,0,1,0,1,0,364743.0,90923.0,4.01155923143759
29409,50000.0,1,2,2,29,1,2,2,2,0,0,43933.0,42927.0,46324.0,45283.0,48042.0,50834.0,0.0,4100.0,0.0,3780.0,3515.0,1800.0,1,0,0,1,7,277343.0,13195.0,21.018794998105342
2641,80000.0,2,2,1,35,2,2,2,2,2,0,70002.0,71389.0,73788.0,74463.0,72834.0,74190.0,3100.0,4204.0,2790.0,0.0,3043.0,2625.0,0,1,1,0,10,436666.0,15762.0,27.703717802309352
8801,50000.0,1,2,1,51,0,0,0,0,0,0,5703.0,7596.0,8511.0,10361.0,11039.0,11107.0,2000.0,1200.0,2000.0,1000.0,400.0,1000.0,1,0,1,0,0,54317.0,7600.0,7.1469736842105265
15375,310000.0,2,2,2,32,0,0,0,0,0,0,41623.0,42465.0,32003.0,33885.0,29125.0,17227.0,3021.0,7000.0,5040.0,1000.0,7000.0,6000.0,0,1,0,1,0,196328.0,29061.0,6.755720725370772
19513,260000.0,2,0,2,31,0,0,0,0,0,0,69343.0,70585.0,71430.0,73837.0,73271.0,74266.0,4000.0,4000.0,4007.0,13990.0,2056.0,2623.0,0,1,0,1,0,432732.0,30676.0,14.106532794366931
2793,200000.0,2,2,1,41,0,0,0,0,-2,-2,98184.0,103228.0,119034.0,0.0,0.0,0.0,5143.0,19034.0,0.0,0.0,0.0,0.0,0,1,1,0,-4,320446.0,24177.0,13.254167183686976
1782,30000.0,2,2,1,48,0,0,0,0,0,0,27947.0,27035.0,27876.0,26640.0,25896.0,25481.0,2000.0,1800.0,1500.0,1500.0,1500.0,1500.0,0,1,1,0,0,160875.0,9800.0,16.415816326530614
3266,400000.0,2,1,2,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-9,0.0,0.0,10.054345
27815,360000.0,2,1,1,26,-1,-1,-1,-1,0,-1,4183.0,6469.0,465.0,4251.0,1668.0,2284.0,6501.0,467.0,5452.0,41.0,2286.0,3656.0,0,1,1,0,-5,19320.0,18403.0,1.0498288322556104
20977,240000.0,1,1,1,40,-2,-2,-2,-2,-2,-2,19295.0,2054.0,6984.0,0.0,0.0,0.0,2054.0,6984.0,0.0,0.0,0.0,0.0,1,0,1,0,-12,28333.0,9038.0,3.1348749723390132
9258,210000.0,2,0,2,30,-1,-1,-1,-1,0,0,7056.0,2881.0,1166.0,13740.0,6813.0,2144.0,3033.0,1172.0,13940.0,0.0,0.0,0.0,0,1,0,1,-4,33800.0,18145.0,1.862772113529898
11773,210000.0,1,0,2,30,-1,0,0,0,0,0,1060.0,3229.0,4107.0,5931.0,4665.0,6607.0,2200.0,1005.0,3208.0,2000.0,2000.0,49980.0,1,0,0,1,-1,25599.0,60393.0,0.42387362773831405
19199,300000.0,2,1,1,40,-1,-1,-2,-2,-2,-2,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-10,2470.0,0.0,62043.133333
15125,490000.0,1,1,1,50,0,0,0,0,0,0,208353.0,205873.0,210880.0,215628.0,217883.0,223541.0,10000.0,10000.0,10000.0,10000.0,10000.0,8000.0,1,0,1,0,0,1282158.0,58000.0,22.106172413793104
26089,100000.0,2,2,1,36,2,0,0,0,0,0,100281.0,100433.0,99744.0,101882.0,101116.0,97283.0,5000.0,5000.0,7900.0,4000.0,4000.0,30300.0,0,1,1,0,2,600739.0,56200.0,10.689306049822065
1902,110000.0,2,1,2,42,1,2,0,0,0,0,57046.0,51005.0,48572.0,49299.0,47126.0,48215.0,0.0,2100.0,2500.0,2000.0,2250.0,1200.0,0,1,0,1,3,301263.0,10050.0,29.97641791044776
69,130000.0,2,2,2,29,1,-2,-2,-1,2,-1,-190.0,-9850.0,-9850.0,10311.0,10161.0,7319.0,0.0,0.0,20161.0,0.0,7319.0,13899.0,0,1,0,1,-3,7901.0,41379.0,0.19094226540032383
10155,100000.0,1,1,1,56,0,0,0,0,0,0,96392.0,87986.0,89230.0,90745.0,92774.0,101275.0,4424.0,3600.0,3000.0,3200.0,9800.0,0.0,1,0,1,0,0,558402.0,24024.0,23.243506493506494
22121,60000.0,2,1,2,29,0,0,0,-1,-1,-1,4134.0,3596.0,3801.0,694.0,531.0,531.0,1200.0,1000.0,2694.0,531.0,531.0,681.0,0,1,0,1,-3,13287.0,6637.0,2.0019587162874792
14485,200000.0,2,0,1,43,0,0,0,0,0,0,200898.0,197438.0,200912.0,145658.0,146351.0,149667.0,10000.0,9000.0,6000.0,6000.0,6000.0,6000.0,0,1,1,0,0,1040924.0,43000.0,24.207534883720932
18620,150000.0,2,1,2,26,0,0,0,0,0,0,153070.0,149027.0,151632.0,151855.0,150713.0,148958.0,6000.0,6000.0,7000.0,5480.0,5400.0,5300.0,0,1,0,1,0,905255.0,35180.0,25.732092097782832
6247,360000.0,1,0,1,38,-1,-1,-1,-1,-1,-1,7975.0,4062.0,1914.0,4877.0,2100.0,3602.0,4062.0,1914.0,4877.0,2100.0,3602.0,9452.0,1,0,1,0,-6,24530.0,26007.0,0.9432075979543969
282,270000.0,1,1,1,44,0,0,0,0,-1,-1,127543.0,109189.0,92630.0,69669.0,44149.0,43414.0,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0,1,0,1,0,-2,486594.0,144214.0,3.3741106966036583
12300,390000.0,1,0,2,34,-2,-2,-2,-2,-1,0,5053.0,-9.0,1906.0,0.0,2258.0,7028.0,0.0,1915.0,0.0,2258.0,5001.0,5000.0,1,0,0,1,-9,16236.0,14174.0,1.145477635106533
22599,170000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,1000.0,0.0,978.0,1009.0,1101.0,0.0,0.0,978.0,1009.0,1101.0,0.0,912.0,0,1,1,0,-6,4088.0,4000.0,1.022
23957,20000.0,1,0,2,23,0,0,0,0,0,0,10242.0,18778.0,19065.0,18025.0,17414.0,17068.0,10000.0,1300.0,1300.0,609.0,700.0,1809.0,1,0,0,1,0,100592.0,15718.0,6.399796411757221
20587,380000.0,1,0,2,29,0,-1,-1,-1,-1,-1,24469.0,30689.0,19947.0,22529.0,3885.0,23616.0,30690.0,10007.0,24012.0,3906.0,24018.0,13024.0,1,0,0,1,-5,125135.0,105657.0,1.1843512497988775
17228,180000.0,2,2,2,32,0,0,0,0,0,0,183512.0,172194.0,176105.0,171475.0,134590.0,133146.0,7700.0,8254.0,9600.0,4712.0,4995.0,5000.0,0,1,0,1,0,971022.0,40261.0,24.118178882789795
528,620000.0,2,1,1,45,2,2,0,0,0,0,160837.0,156839.0,160440.0,163781.0,167159.0,170894.0,0.0,6200.0,6000.0,6000.0,6500.0,6000.0,0,1,1,0,4,979950.0,30700.0,31.920195439739413
11481,150000.0,2,1,2,25,-2,-2,-2,-2,-2,-2,3303.0,125.0,7351.0,1279.0,0.0,0.0,125.0,7424.0,1279.0,0.0,0.0,0.0,0,1,0,1,-12,12058.0,8828.0,1.3658812868146806
25888,170000.0,2,2,1,37,0,0,0,0,0,0,155379.0,155990.0,46870.0,43584.0,34760.0,35467.0,7000.0,1900.0,2014.0,2500.0,2000.0,2000.0,0,1,1,0,0,472050.0,17414.0,27.1074997128747
17042,190000.0,2,1,2,25,0,0,0,0,0,0,26023.0,24995.0,23130.0,28126.0,26104.0,18840.0,1615.0,1200.0,26703.0,2104.0,7000.0,11747.0,0,1,0,1,0,147218.0,50369.0,2.9227898111933928
4643,280000.0,2,0,2,36,-1,-1,-1,-1,-2,-2,27290.0,0.0,720.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0,1,0,1,-8,28010.0,720.0,38.90277777777778
15457,200000.0,1,0,2,29,-2,-2,-2,-2,-2,-2,33188.0,10293.0,55615.0,37643.0,47437.0,38640.0,11958.0,73912.0,37858.0,47675.0,38834.0,49403.0,1,0,0,1,-12,222816.0,259640.0,0.8581728547219226
12114,500000.0,1,0,2,38,-1,-1,-1,-1,-1,-1,3109.0,34228.0,7981.0,695.0,1130.0,41026.0,34241.0,7993.0,695.0,1130.0,41026.0,25880.0,1,0,0,1,-6,88169.0,110965.0,0.7945658540981391
24117,460000.0,1,1,2,28,-1,-1,0,-1,-1,-1,1358.0,55022.0,50394.0,3917.0,1695.0,22231.0,55071.0,1263.0,3934.0,1702.0,22238.0,513.0,1,0,0,1,-5,134617.0,84721.0,1.5889448896967695
21726,150000.0,2,1,2,27,0,0,0,0,0,0,58751.0,60163.0,62142.0,57777.0,51110.0,52284.0,3000.0,3000.0,2010.0,2000.0,2000.0,2000.0,0,1,0,1,0,342227.0,14010.0,24.42733761598858
22805,180000.0,2,0,1,33,-1,-1,-1,-1,-1,-1,7017.0,14824.0,19692.0,13115.0,24623.0,485.0,14824.0,19713.0,13117.0,24630.0,485.0,33283.0,0,1,1,0,-6,79756.0,106052.0,0.752046166031758
16211,20000.0,2,1,1,46,0,0,0,0,0,0,10640.0,11252.0,12277.0,12287.0,12140.0,11990.0,1185.0,1600.0,1000.0,243.0,240.0,619.0,0,1,1,0,0,70586.0,4887.0,14.443625946388376
24235,220000.0,1,1,2,31,0,0,0,0,-2,-2,38386.0,40726.0,38597.0,0.0,0.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,1,0,0,1,-4,117709.0,4000.0,29.42725
7032,200000.0,2,0,1,40,-1,-1,-1,-1,-1,-1,16204.0,7870.0,18041.0,4288.0,2270.0,467.0,7870.0,18090.0,4288.0,2270.0,467.0,18.0,0,1,1,0,-6,49140.0,33003.0,1.4889555494955005
14474,50000.0,2,1,1,25,2,0,0,0,0,0,50105.0,50802.0,49988.0,19287.0,19698.0,20228.0,2300.0,1305.0,1000.0,855.0,1000.0,1000.0,0,1,1,0,2,210108.0,7460.0,28.16461126005362
5410,150000.0,1,2,1,45,-1,0,-1,-1,-1,-1,29169.0,15000.0,15000.0,0.0,15000.0,0.0,1000.0,15000.0,0.0,15000.0,0.0,0.0,1,0,1,0,-5,74169.0,31000.0,2.3925483870967743
15525,80000.0,1,1,2,36,0,0,2,2,0,0,79673.0,79353.0,80107.0,78323.0,45985.0,45434.0,7100.0,2600.0,371.0,1904.0,1801.0,1801.0,1,0,0,1,4,408875.0,15577.0,26.24863580920588
5759,10000.0,2,1,2,33,0,0,0,0,0,-1,15004.0,8663.0,9437.0,9630.0,8399.0,1697.0,2452.0,1000.0,193.0,168.0,1734.0,770.0,0,1,0,1,-1,52830.0,6317.0,8.3631470634795
26581,360000.0,2,2,2,58,0,0,0,-2,-2,-2,35673.0,35817.0,-1.0,-1.0,-1.0,-1.0,1179.0,0.0,0.0,0.0,0.0,139.0,0,1,0,1,-6,71486.0,1318.0,54.23823975720789
16168,150000.0,2,1,2,34,0,0,0,0,-1,0,121764.0,150928.0,151428.0,111159.0,97154.0,98404.0,35837.0,8794.0,3454.0,98231.0,3486.0,2706.0,0,1,0,1,-1,730837.0,152508.0,4.792122380465287
13837,170000.0,2,1,2,29,0,0,-2,-2,-2,-2,5155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-8,5155.0,0.0,62043.133333
21273,20000.0,1,1,1,54,0,0,0,0,0,0,18398.0,19014.0,17836.0,19410.0,18512.0,14483.0,2000.0,1500.0,2900.0,1500.0,1000.0,0.0,1,0,1,0,0,107653.0,8900.0,12.095842696629214
12142,240000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,1,0,1,0,-6,2514.0,2514.0,1.0
23410,200000.0,2,1,1,43,0,0,0,0,0,0,198595.0,194734.0,190447.0,187224.0,183641.0,178239.0,7003.0,7000.0,7000.0,6510.0,6550.0,6001.0,0,1,1,0,0,1132880.0,40064.0,28.2767571884984
4512,70000.0,2,0,2,25,0,0,0,0,0,0,68839.0,64027.0,61580.0,29435.0,26341.0,26949.0,3213.0,1659.0,2000.0,1107.0,1200.0,1100.0,0,1,0,1,0,277171.0,10279.0,26.96478256639751
7565,130000.0,1,0,2,41,-1,-1,-1,-1,-1,-1,1392.0,0.0,696.0,1076.0,316.0,696.0,0.0,696.0,1076.0,316.0,696.0,696.0,1,0,0,1,-6,4176.0,3480.0,1.2
24291,340000.0,1,1,2,30,0,0,-1,-1,0,0,20865.0,2611.0,3255.0,57920.0,23207.0,22659.0,2000.0,3255.0,57920.0,22659.0,2000.0,1000.0,1,0,0,1,-2,130517.0,88834.0,1.4692234955084764
9559,100000.0,2,2,2,44,0,0,0,0,0,0,89988.0,92388.0,94478.0,59387.0,60953.0,59786.0,3852.0,4135.0,2200.0,2521.0,2162.0,2697.0,0,1,0,1,0,456980.0,17567.0,26.01354813001651
13070,210000.0,2,0,2,28,-2,-2,-2,-2,-2,-2,18755.0,6122.0,54832.0,2233.0,0.0,0.0,6122.0,54832.0,2351.0,0.0,0.0,0.0,0,1,0,1,-12,81942.0,63305.0,1.2944001263723244
13010,110000.0,2,1,1,49,-2,-2,-2,-2,-2,-2,115672.0,109892.0,67912.0,50994.0,40652.0,5785.0,5085.0,2044.0,2026.0,2097.0,1011.0,48179.0,0,1,1,0,-12,390907.0,60442.0,6.4674729492736835
